	BM																		GVHD																																								
	Antibiotics										Control								Antibiotics																								Control													Steady State			
	TP1			TP2			TP3			TP4	TP1			TP2		TP3		TP4	TP1							TP2				TP3							TP4						TP1					TP2				TP3		TP4		TP2		TP3	Total
g__Haemophilus	0	0	0.378623972	0.417454316	0	0	0	0	0	0	0.080521472	0	0	0	0	0	0	0	0	0	0.047220723	0	0	0.48912431	1.249697263	0	0	1.509850856	0	0	0.040605889	0	0	0	0.013995556	0	0.001229695	0	0	0	0	0	0	0	0	0.001609269	0	0	0.012763785	0	0.004485713	0	0	0	0	0	0	0	4.247182821
g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.395253088	0	0	0	0	0	0	0	0.001338384	0	0	1.16180221	0.001229695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.559623376
g__unclassified_Lactobacillaceae	0	0	0	0	0	0	0	0	0	0.005764686	0.003834356	0.059648076	0.096210156	0.136481003	0	0.144058558	0.088384768	0.06485896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191832368	0.058488607	0.207865286	0.017154306	0.15438225	0.092625502	0.042560738	0.005960304	0	0	0	0.292712987	0.089346494	0.472184871	0.156999955	0.350585514	0.311850312	0.095619054	0.098265402	0.088498476	0.102614777	0.070497004	3.499284772
g__Pseudaeromonas	0	0	3.413024665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.413024665
g__Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0.003834356	0	0	0	0.006865303	0	0	0	0	0.090227435	0.39125742	0	0	0.114955483	0	0	2.138578074	0	0	0	0	0	0	0	0	0.498724851	0	0	0	0	0	0	0	0	0.001214314	0.006437078	0	0	0	0	0	0	0	0	0	0	0	0	3.252094315
g__Devosia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.473253829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.473253829
g__Dialister	0	0	0	0	2.466854158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.466854158
g__Comamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788910177	0	0	0	0	0	0	0	0	0	0	0	1.425332956	0	0	0	0	0	0	0	0	0	0.006437078	0	0	0	0	0	0	0	0	0	0	0	0	2.22068021
g__Finegoldia	0	0.477964698	0	0	0	0	0	0	0.085975562	0	0	0	0	0	0	0	0	0	0	0	0.522126282	0	0	1.113490364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.199556906
g__Leucothrix	0	0	0	0	0	0	0	0	0.898835422	0.078784036	0	0	0	0	0	0	0	0	0	0	0	0.005925341	0	1.036853375	0	0	0	0	0	0	0	0	0	0	0.045485558	0	0.001229695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.067113427
g__Roseomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921224143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921224143
g__Tepidimonas	0	0	0.059498053	1.780088217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005248334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.844834603
g__Brochothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645979493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645979493
g__Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066109012	0	0	0	1.462823928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.528932941
g__Blastococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999564922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26914278	0	0	0	0	0	0	0	1.268707702
g__Lawsonella	0	0.003763502	0	0	0	0	0	0	0	0	0	0.029824038	0	0	0	0	0	0.001137876	0	0	0	0.077029429	0	0.180322326	0.56187939	0	0.330213412	0	0	0	0	0.001760006	0	0	0	0	0	0	0	0.037053302	0.00110273	0	0.001773364	0	0	0.012874155	0	0	0	0	0	0	0	0	0	0	0	0	1.23873353
g__Rubellimicrobium	0	0	1.125054089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125054089
g__Oerskovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.068731244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003277721	0	0	1.072008966
g__Xanthomonas	0	0	0	0	0	0	0	0	0.078159602	0	0	0	0	0.011066027	0.006865303	0	0	0	0	0	0	0	0.011042229	0	0	0	0	0	0	0	0	0	0	0	0	0.68574667	0	0	0.001049825	0.129686557	0.002205461	0.004308163	0	0	0	0.032185388	0	0	0	0.006254104	0	0	0	0	0	0	0	0	0.968569328
g__Methylobacterium	0	0	0.919515361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919515361
g__Sphingopyxis	0	0	0	0	0	0	0	0	0.028658521	0.003843124	0	0	0	0	0	0	0	0.006827259	0	0	0	0	0.0772956	0	0	0	0.198574281	0.515558829	0	0	0	0	0	0	0.027991113	0	0	0	0.005249123	0	0	0.017232652	0	0	0	0	0	0	0	0	0.008971426	0	0	0	0	0	0	0	0.890201928
g__Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850671868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850671868
g__Thomasclavelia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107096242	0	0	0	0	0	0	0	0	0	0.001229695	0	0	0	0	0	0.015960277	0.67748793	0.004857257	0.003218539	0	0	0.00850919	0	0	0	0	0.001593651	0.004272409	0	0.011401642	0.001355712	0.836982542
g__unclassified_Intrasporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677160611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677160611
g__Variovorax	0	0.669903278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669903278
g__Niallia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006865303	0	0	0	0	0	0	0.578708276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585573578
g__Acidovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514285077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514285077
g__Schaedlerella	0	0	0	0	0	0	0	0	0	0	0.030674847	0.111840143	0.096210156	0.003688676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030762037	0	0	0	0	0	0.001229695	0	0	0	0	0	0	0.061589812	0	0	0	0	0.01701838	0.009381156	0	0	0	0	0.025634453	0.055721263	0.019002736	0.051517041	0.514270395
g__Tepidiphilus	0	0	0	0	0	0	0	0	0	0	0.007668712	0	0	0	0	0	0	0	0	0	0	0	0.44799899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455667702
